Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
0,0.7614820066116709,1.6979656947363355,1,1,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.24447403876953253,0.5533864436121392,-0.2876857311500217,-0.5729499728367128,-0.7964910086829925,0.631974673135486,Dropout
1,2.423546635317318,2.4372217094004336,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.6193017123778183,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.6623828218128862,Graduate
0,0.5348368299699917,0.8697251597885971,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.40837285232764453,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.30617308016333994,Graduate
0,0.5348368299699917,1.314647761206804,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.5533639659304803,1.3443696688002909,-0.2876857311500217,-0.5729499728367128,-1.112752478987003,1.270545795360892,Dropout
0,0.013552923694129249,0.048329587939599905,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.5533639659304803,0.6852169811434977,-0.2876857311500217,-0.5729499728367128,-0.4802295383789822,0.6623828218128862,Dropout
0,4.312256440664644,4.2922067091594185,1,0,1,0,0,1.31038137310428,-0.9093714296359985,-0.24447403876953253,0.660498755356368,0.20677411926407815,-2.340742919200731,-1.112752478987003,0.44952578107108426,Dropout
1,-0.9761310143078692,0.40426766907416456,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-2.48709885858573,-0.20493404671384108,0,0,1,0,0,0.9066566757380826,1.0358367551481353,1.2999755970352063,0.5094429311016861,1.1956938200922778,0.31094650034529636,0.7848163428370591,0.8795838837943171,Graduate
1,-0.9761310143078692,0.7396708609125054,0,0,1,0,1,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.4874711748464598,-0.2876857311500217,-0.5729499728367128,-0.16396806807497186,0.6015665244580859,Dropout
1,0.013552923694129249,1.1640585730344886,0,0,1,0,0,2.117830767836674,1.4248783921049621,1.608865524196154,0.38859827169794076,1.1956938200922778,0.31094650034529636,0.7848163428370591,0.384365462476655,Graduate
0,1.2903207521089222,0.8697251597885971,0,0,1,0,0,6.558802438864843,4.537211487759576,4.079984941483736,0.7071887373987241,5.151372623405077,2.9626359198913237,2.682385164661121,0.7653027096440872,Graduate
0,-0.9761310143078692,1.4378570969841542,0,0,1,0,0,2.117830767836674,1.813920029061789,1.9177554513571018,0.8290321129958893,2.6790733713345776,1.1948429735273056,1.4173392834450798,1.0475527050599571,Graduate
1,0.013552923694129249,-2.142058603657726,0,1,0,0,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
1,0.013552923694129249,-0.38290308728112343,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-2.48709885858573,2.238717779536926,0,1,0,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.013552923694129249,-1.1632288805376712,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.24447403876953253,0.5863440779949788,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.28532177821312266,Graduate
0,0.7614820066116709,0.11677921892701634,0,0,1,0,0,-0.3045174163605091,0.6467951181913085,0.6821957427133108,0.5083757315121461,-0.2876857311500217,0.7528947369363009,0.7848163428370591,0.5600376814072358,Graduate
0,-0.9761310143078692,1.5542214696627614,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.5863440779949788,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.7961786759934477,Graduate
1,2.1213530664617455,-1.8682600797080602,0,0,1,0,0,3.329004859935266,2.5920033029754426,2.5355353056789975,0.2593029368114164,4.162452922576877,2.0787394467093145,2.0498622240531006,0.3583013350388834,Graduate
0,0.013552923694129249,-1.354887847302437,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.5348368299699917,2.9232140894110903,0,1,0,0,0,-0.3045174163605091,-0.13128815572234495,-0.5533639659304803,0.7511322499091773,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.013552923694129249,0.8697251597885971,0,1,1,0,0,0.9066566757380826,1.4248783921049621,0.37330581555236303,0.4215559060807803,0.20677411926407815,1.1948429735273056,-0.4802295383789822,0.3583013350388834,Dropout
0,1.7436111053922805,2.9232140894110903,1,0,1,0,0,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Graduate
1,0.5348368299699917,-0.8072907994031056,0,0,0,0,0,-0.3045174163605091,-0.13128815572234495,-1.1711438202523758,0.0919795622523838,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.22064709216893877,0.18522884991443278,0,0,0,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.5348368299699917,0.8697251597885971,0,0,1,0,0,1.31038137310428,0.25775348123448183,0.6821957427133108,0.9225119486999432,2.6790733713345776,0.7528947369363009,1.1010778131410695,1.1930050162335213,Graduate
0,0.5348368299699917,-0.04749989544278349,0,0,1,0,0,0.5029319783718854,-0.13128815572234495,0.37330581555236303,0.7699651838422283,0.20677411926407815,0.31094650034529636,0.7848163428370591,0.7916174536918376,Graduate
1,0.013552923694129249,1.088763978948329,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.1450986999550457,0.2810583332968162,1,0,1,0,0,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Graduate
0,-0.9761310143078692,-0.6156318326383396,0,1,0,0,1,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.3226830029322613,-0.2876857311500217,-0.1310017362457082,-0.4802295383789822,0.3583013350388834,Dropout
0,0.5348368299699917,0.8697251597885971,0,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.31797476944899855,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.29748503768408274,Graduate
0,-0.06955030774115267,-0.17755419431887412,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.28972536854942177,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.28532177821312266,Graduate
0,-0.22064709216893877,0.8697251597885971,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.5533639659304803,0.22381009978374233,-0.2876857311500217,-0.5729499728367128,-0.16396806807497186,0.4951380040871847,Graduate
0,0.5348368299699917,1.5542214696627614,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-1.7316149364467996,-0.8004458363043643,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.26500714276229204,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.3583013350388834,Graduate
0,-0.22064709216893877,-0.26653871460251527,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,-0.8622538930914281,-0.10576624404465419,-0.2876857311500217,-0.1310017362457082,-0.4802295383789822,0.23666874032928237,Dropout
0,1.8947078898200664,-0.6977713898232396,1,0,1,0,0,0.09920728100568814,0.25775348123448183,0.37330581555236303,0.6522593467606582,0.20677411926407815,-0.1310017362457082,0.15229340222903848,0.5407502271032851,Dropout
0,-0.6739374454522971,-0.9168102089829714,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.23264326111441952,0.09624432963079063,0,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.7699651838422283,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.44952578107108426,Graduate
0,0.6859336143977778,0.3837327797779408,1,0,1,0,0,-0.3045174163605091,0.25775348123448183,0.06441588839141525,0.7247661424029053,-0.2876857311500217,0.31094650034529636,0.46855487253304884,0.4312808918646442,Dropout
1,1.2903207521089222,-0.29391856699748226,0,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.24447403876953253,0.19085246540090278,-0.2876857311500217,-0.5729499728367128,-0.4802295383789822,0.05421984826488061,Dropout
0,-0.9761310143078692,0.17153892371695026,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.4874711748464598,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.9056480112320886,Graduate
0,1.214772359895029,1.9717642186860014,1,0,0,0,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.22064709216893877,-0.49926745995973154,1,1,0,0,0,-0.3045174163605091,-0.13128815572234495,-0.5533639659304803,0.15789483101806323,-0.2876857311500217,-0.1310017362457082,-0.7964910086829925,0.17585244297448166,Dropout
0,-1.7316149364467996,-0.6909264267244973,1,0,1,0,0,4.943903649400054,4.537211487759576,4.079984941483736,0.38859827169794076,4.656912772990977,2.9626359198913237,2.366123694357111,0.25404482528779676,Graduate
0,0.013552923694129249,-1.3891126627961452,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.08154647668663342,0.07570944033456686,1,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.5806941978150634,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.7130630696085535,Graduate
0,-0.22064709216893877,-0.26653871460251527,1,0,1,1,0,-0.3045174163605091,-0.5203297926791717,-0.24447403876953253,0.24028891697516228,-0.2876857311500217,-0.5729499728367128,-0.4802295383789822,0.6015665244580859,Graduate
0,0.6103852221838847,-0.040654932344041265,1,1,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.5533864436121392,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.844831713877288,Graduate
0,-0.74948583766619,-0.29391856699748226,1,0,1,1,1,-0.3045174163605091,0.6467951181913085,0.9910856698742586,0.5082344845076489,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.5599073607700474,Graduate
1,0.013552923694129249,0.6780661930238303,0,1,0,1,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.8250342298800831,-0.09541463713397422,1,0,1,0,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.9818356905890547,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.3887094837162836,Graduate
0,-0.06955030774115267,0.7328258978137643,1,1,0,0,0,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.013552923694129249,0.06201951413708241,0,1,0,0,0,-0.3045174163605091,-0.13128815572234495,-0.24447403876953253,0.1414160138266433,-0.2876857311500217,-0.1310017362457082,-0.4802295383789822,0.4191176323936841,Dropout
1,-0.22064709216893877,-0.054344858541524745,1,0,0,0,0,3.732729557301463,3.370086576889096,2.22664537851805,0.0919795622523838,4.656912772990977,3.4045841564823283,2.0498622240531006,0.24219749463426407,Dropout
0,-1.6560665442329066,-1.019484655464096,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.3556406373151012,-0.2876857311500217,-0.1310017362457082,-0.16396806807497186,0.5407502271032851,Graduate
0,0.013552923694129249,-1.2522134008213124,1,0,1,1,0,1.31038137310428,1.0358367551481353,0.9910856698742586,0.16613423961377305,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.3218115566260032,Graduate
0,-0.598389053238404,-1.8682600797080602,0,0,1,0,0,6.155077741498646,4.537211487759576,4.079984941483736,0.3336688810598742,4.162452922576877,2.520687683300319,2.366123694357111,0.4284739858328838,Graduate
1,-2.48709885858573,-0.49926745995973154,1,0,1,0,0,1.714106070470477,1.0358367551481353,1.2999755970352063,0.28972536854942177,1.1956938200922778,0.31094650034529636,0.46855487253304884,0.3583013350388834,Graduate
1,1.2903207521089222,1.828019993612427,0,0,1,0,0,4.540178952033857,3.7591282138459228,3.462205087161841,0.7099352069306275,2.6790733713345776,2.0787394467093145,1.7336007537490903,0.5407502271032851,Graduate
1,0.013552923694129249,-1.8682600797080602,0,0,1,1,0,2.9252801625690688,1.0358367551481353,1.2999755970352063,0.3556406373151012,1.6901536705063778,0.31094650034529636,0.7848163428370591,0.4625578447899701,Graduate
1,0.013552923694129249,2.4098418570054667,0,0,1,0,0,1.31038137310428,1.0358367551481353,1.2999755970352063,0.7511322499091773,0.7012339696781781,0.31094650034529636,0.7848163428370591,0.6971349917299153,Graduate
0,-0.06955030774115267,0.46587233696283975,1,0,1,0,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.9159204218233753,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.7231991191676869,Graduate
0,0.08154647668663342,0.39057774287668207,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.9112121883401125,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.9317121386698602,Graduate
0,-0.522840661024511,-0.567717090947148,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.29619548438283183,0.1441590713219833,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.3556406373151012,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.3887094837162836,Graduate
0,0.5348368299699917,0.8697251597885971,1,1,1,1,0,0.5029319783718854,-0.13128815572234495,0.37330581555236303,0.28972536854942177,0.20677411926407815,-0.1310017362457082,-0.4802295383789822,0.3583013350388834,Dropout
0,2.196901458675639,2.3756170415117586,0,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.8829627874405358,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,1.0196785687723398,Graduate
0,1.139223967681136,0.29474825949429867,1,0,1,1,0,2.117830767836674,2.2029616660186155,0.9910856698742586,0.660498755356368,1.6901536705063778,2.0787394467093145,1.4173392834450798,0.4860155594839645,Dropout
0,-0.74948583766619,-0.6772365005270139,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.38859827169794076,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.6927909704902867,Graduate
0,1.2903207521089222,0.7191359716162817,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.8829627874405358,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.9968724572642895,Graduate
0,-1.5049697598051206,-1.40964755209237,1,1,1,1,0,-0.3045174163605091,-0.13128815572234495,-0.8622538930914281,0.22381009978374233,-0.2876857311500217,-0.1310017362457082,-0.16396806807497186,0.08462799694228079,Dropout
0,1.4414175365367083,2.0265239234759354,0,0,1,1,1,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.817311179749919,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.8388261045135014,Graduate
0,-0.22064709216893877,-0.17070923122013287,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.4479220135870523,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.4191176323936841,Graduate
0,-0.9005826220939762,-0.8346706517980724,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.059021927869544244,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.384365462476655,Graduate
0,1.5169659287506012,1.3283376874042865,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.6193017123778183,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.7231991191676869,Graduate
0,1.139223967681136,0.37688781667919957,0,0,1,1,0,-0.3045174163605091,0.6467951181913085,0.6821957427133108,0.7914347285259065,-0.2876857311500217,0.7528947369363009,0.7848163428370591,0.8212002383337081,Graduate
0,0.7614820066116709,2.1771131116482505,0,1,1,1,1,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.764315303662313,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.7231991191676869,Dropout
0,1.0636755754672431,0.7054460454187973,1,0,1,1,1,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Graduate
0,0.3837400455422056,-0.22546893601006582,0,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.5204288092292993,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.6927909704902867,Graduate
0,-0.9761310143078692,1.485771838675345,0,0,0,0,0,-0.3045174163605091,-0.13128815572234495,-0.8622538930914281,0.19085246540090278,-0.2876857311500217,0.31094650034529636,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.9125787910394569,0.1578489975194658,0,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.15789483101806323,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.4364937173521985,Graduate
0,-1.1272277987356554,-1.1837637698338959,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.28972536854942177,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.6502195623419261,Graduate
0,-0.9005826220939762,-0.766221020810656,0,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.5204288092292993,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.3887094837162836,Graduate
0,0.15709486890052646,0.4111126321729078,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.8500051530576962,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.7536072678450871,Graduate
0,0.5348368299699917,1.1640585730344886,1,0,1,1,0,0.5029319783718854,0.25775348123448183,0.6821957427133108,0.4874711748464598,2.1846135209204776,1.1948429735273056,1.4173392834450798,0.5812944253398185,Graduate
0,0.9125787910394569,0.43164752146913155,1,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.5047033093952015,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.5316277825000649,Graduate
0,0.005998084472740374,-0.28022864079999876,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.5533864436121392,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.6623828218128862,Graduate
0,-1.2027761909495485,-1.1837637698338959,1,1,0,1,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.598389053238404,-0.6361667219345645,1,0,1,1,0,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.6061186586246825,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.39479111345176365,Graduate
0,0.6103852221838847,0.07570944033456686,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.9818356905890547,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.7231991191676869,Graduate
0,-0.8250342298800831,-0.9373450982791971,0,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.656967580243921,-0.2876857311500217,0.31094650034529636,0.7848163428370591,0.7753273740432304,Graduate
0,0.6859336143977778,1.3420276136017708,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.4874711748464598,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.3887094837162836,Graduate
0,0.7614820066116709,0.16469396061820707,1,0,1,1,0,-0.3045174163605091,-0.9093714296359985,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-1.3538729753773344,-1.245368437722571,1,1,0,1,1,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,-1.5805181520190137,-1.382267699697404,1,0,1,1,1,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.31797476944899855,-0.2876857311500217,0.31094650034529636,0.46855487253304884,0.6623828218128862,Graduate
0,0.15709486890052646,0.13046914512449884,0,0,1,1,1,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.7140313700610662,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.655287587121493,Graduate
0,2.196901458675639,1.8348649567111683,0,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.7742025939771647,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.7495528480214337,Graduate
0,0.7614820066116709,1.3625625028979946,0,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,1.0242097919384199,-0.2876857311500217,0.31094650034529636,0.7848163428370591,0.9056480112320886,Graduate
0,-0.598389053238404,-0.4445077551697986,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.7840898842920168,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.510342078425885,Graduate
1,-0.74948583766619,-0.41028293967609036,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.45451354046362025,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.510342078425885,Graduate
0,0.6859336143977778,-0.02012004304781653,1,0,1,1,1,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.28972536854942177,-0.2876857311500217,-0.5729499728367128,-0.16396806807497186,0.28532177821312266,Graduate
0,1.0636755754672431,1.6637408792426274,1,0,1,1,0,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Graduate
0,0.013552923694129249,-1.4575622937835615,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.4027229721477292,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.5928784819788286,Graduate
0,-1.4294213675912275,-1.07424436025403,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.38859827169794076,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.2670768890066825,Graduate
0,-0.598389053238404,-0.6840814636257562,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.6852169811434977,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.7231991191676869,Graduate
0,-0.4472922688106179,-0.40343797657734815,1,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.6821957427133108,0.20497716585069117,-0.2876857311500217,0.31094650034529636,0.46855487253304884,0.5711583757806853,Dropout
0,-0.06955030774115267,-0.08172471093649171,1,0,1,1,1,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,1.0477509593547343,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.9664643085868894,Graduate
0,1.139223967681136,0.6643762668263478,1,0,1,1,0,-0.3045174163605091,0.6467951181913085,0.9910856698742586,0.7346534327177573,-0.2876857311500217,0.7528947369363009,1.1010778131410695,0.7688113421837873,Graduate
0,0.4592884377560986,-0.4445077551697986,0,0,1,1,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.1310017362457082,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.23264326111441952,0.09624432963079063,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.37330581555236303,0.22381009978374233,-0.2876857311500217,-0.1310017362457082,0.46855487253304884,0.17585244297448166,Dropout
0,0.013552923694129249,-0.6361667219345645,0,0,1,1,0,-0.3045174163605091,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.22064709216893877,2.238717779536926,0,0,1,0,0,0.09920728100568814,-0.13128815572234495,-0.8622538930914281,0.28972536854942177,0.20677411926407815,-0.1310017362457082,-1.112752478987003,-0.006596449089920076,Dropout
0,-1.7316149364467996,1.5542214696627614,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.3837400455422056,-0.12963945262768242,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,-0.5533639659304803,0.5533864436121392,-0.2876857311500217,-0.5729499728367128,-0.16396806807497186,0.13024021995838123,Dropout
0,1.2903207521089222,1.5542214696627614,0,0,0,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,-0.598389053238404,-0.875740430390522,1,0,1,0,0,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,0.6456678198840903,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.4312808918646442,Graduate
0,-1.8827117208745858,-1.3891126627961452,0,1,0,1,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,0.013552923694129249,-0.49926745995973154,0,1,0,0,0,-0.3045174163605091,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-0.5729499728367128,-1.4290139492910132,-1.8310853697339375,Dropout
0,1.0636755754672431,0.5137870786540324,1,0,1,1,0,-0.3045174163605091,0.25775348123448183,0.37330581555236303,0.6885127445817816,-0.2876857311500217,0.31094650034529636,0.46855487253304884,0.7262399340354267,Graduate
0,0.7614820066116709,0.43164752146913155,1,0,1,1,0,-0.3045174163605091,-0.13128815572234495,0.06441588839141525,0.17107788477119906,-0.2876857311500217,-0.1310017362457082,0.15229340222903848,0.13936266456160146,Graduate
0,-1.3538729753773344,0.11677921892701634,1,1,0,1,1,-0.3045174163605091,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-0.2876857311500217,-2.7826911557917358,-1.4290139492910132,-1.8310853697339375,Dropout
1,2.0458046742478526,0.07570944033456686,0,0,1,1,0,-0.3045174163605091,-0.5203297926791717,0.06441588839141525,-0.02666792152583893,-0.2876857311500217,-0.5729499728367128,0.15229340222903848,0.3583013350388834,Graduate
